name,latitude,longitude
"IN CITY",44.420154,26.133433
"INCERC",44.440664,26.160846
"INTERMACEDONIA",44.441924,26.133466
"IOR",44.430177,26.156194
"IPREC",44.479046,26.065843
"ISCH",44.446949005127,26.050588
"ITALO-CONVEST",44.427027,25.980809
"ITIB 1,2",44.474805,26.066449
"Iacob Negruzzi",44.450728,26.07551
"Ilarie Chendi ",44.440041276184,26.133233349226
"Imobil Nicolau",44.460493,26.135336
"Infoservice",44.438646,26.175272
"Inst. Geologic al Romaniei - I.G.R. Muzeul Geologic National",44.454905,26.085405
"Inst. Prospectiuni Geologic al Romaniei (Preluat de ANAF)",44.467169,26.047781
"Institut Igienă",44.436234,26.069331
"Institutul Boli Infectioase Matei Bals",44.454604,26.114279
"Institutul de Chimie Fizică Ilie Murgulescu (ICECHIM)",44.44115447998,26.069063
"Intrarea Drumul Taberei",44.424038,26.061132
"Ion Maiorescu ",44.446521547689,26.12550488294
"Izvorul Cosbuc",44.422754,26.0911198
"J Giulești",44.4581415,26.0416601
"J Grivita",44.461227,26.058763
"J2 Unirii ",44.4250933,26.1267818
"Judetului",44.4586959,26.1139841
"K Grivita",44.451418,26.06842
"L.P.",44.416983,26.177146
"LONG BRIDGE SUNLIGHTS",44.439376,26.044197
"Laborator Constructii Buc SA",44.408723,26.146679
"Lic. Nichita Stanescu",44.433806,26.171111
"Liceul 11 CFR",44.453352,26.058751
"Liceul Dimitrie Leonida",44.433816,26.155001
"Liceul Iulia Hasdeu ",44.443865,26.127771
"Liceul Mircea Eliade",44.443393,26.04977
"Liceul Tehnologic ""Petru Poni""",44.432626,25.989996
"Liceul Teoretic ""Tudor Vladimirescu""",44.43374,26.04255
"Livada Noua",44.391970416785,26.096548571872
"Loc ICPB",44.432153384246,25.989281709262
"Locuinţe Steaua",44.466989,26.057461
"Luica",44.379829215217,26.100213069996
"Luncsoara ",44.450912311984,26.120118966523
"M1",44.425114595678,26.14208088292
"M107 ",44.4249848,26.1200934
"M14",44.430239950699,26.164821616478
"MAN",44.423341128595,26.049942323151
"MApN",44.429295,26.082604
"MFA",44.427234649658,26.0560035
"MFA Panduri",44.427446,26.067354
"MILITARI -  6 Placare",44.432277319311,26.045785086266
"MILITARI - 1 Placare",44.43312,26.00987
"MILITARI - 2 Placare",44.433288752736,26.015007712397
"MILITARI - 3 Placare",44.433169783021,26.021009052018
"MILITARI - 3A Placare",44.433265546856,26.021196806637
"MILITARI - 4 Placare",44.432847663079,26.027489847615
"MILITARI - 5 Placare",44.43271428651,26.032447066554
"MILITARI - 5A Placare",44.43271,26.03239
"MILITARI - 7 Placare",44.431643490056,26.028715673841
"MILITARI - 8 Placare",44.43172205503,26.024172872103
"MILITARI - 9 Placare",44.43117824529,26.014246680552
"MINISTERUL CHIMIEI",44.440914154053,26.06721
"MINISTERUL ECONOMIEI (CPPIB)",44.428642,26.049566
"MODUL TERMIC 4 Prefabricate Scara B",44.467554,26.053666
"MODUL TERMIC 4 Prefabricate Scara E",44.467554,26.053666
"MODUL TERMIC 5 Prefabricate ",44.466495,26.054163
"MODUL TERMIC 6 Prefabricate Scara B",44.465934,26.05491
"MODUL TERMIC 6 Prefabricate Scara E",44.465421,26.055304
"MODUL TERMIC 7 Prefabricate  ",44.464848,26.055421
"MODUL TERMIC A1",44.479201,26.051083
"MODUL TERMIC A12",44.479724,26.050934
"MODUL TERMIC A13",44.479559,26.051656
"MODUL TERMIC A2",44.478953,26.050724
"MODUL TERMIC A3",44.4788,26.050096
"MODUL TERMIC A5",44.481968,26.050382
"MODUL TERMIC B13",44.480287,26.052983
"MODUL TERMIC B3",44.481556,26.051114
"MODUL TERMIC B9",44.480313,26.052044
"MODUL TERMIC C13",44.481083,26.054535
"MODUL TERMIC C3",44.481706,26.051687
"MODUL TERMIC C9",44.481231,26.053522
"MODUL TERMIC D3",44.481652,26.052261
"MODUL TERMIC D9",44.481863,26.055313
"MODUL TERMIC E13",44.482404,26.057968
"MODUL TERMIC E3",44.482351,26.052806
"MODUL TERMIC E9",44.482508,26.056884
"MODUL TERMIC F13 sc.A+B",44.483179,26.057853
"MODUL TERMIC F13 sc.C+D",44.483393,26.058234
"MODUL TERMIC F3",44.482443,26.053348
"MODUL TERMIC F4",44.483205,26.0506
"MODUL TERMIC G3",44.482585,26.053947
"MODUL TERMIC G5",44.482575,26.051637
"MODUL TERMIC H3",44.483176,26.054498
"MODUL TERMIC H4",44.480488,26.050703
"MODUL TERMIC I3",44.483268,26.055072
"MODUL TERMIC J3",44.483305,26.055639
"MODUL TERMIC K3",44.484033,26.056185
"MODUL TERMIC L3",44.484088,26.056734
"MODUL TERMIC M3",44.484118,26.057319
"MODUL TERMIC P11",44.483532,26.052839
"MODUL TERMIC Vila 10",44.481323,26.050592
"MODUL TERMIC Vila 11",44.482092,26.050839
"MODUL TERMIC Vila 12A",44.482104,26.051267
"MODUL TERMIC Vila 12B",44.482273,26.051637
"MODUL TERMIC Vila 13",44.482211,26.051954
"MODUL TERMIC Vila 17",44.481621,26.054493
"MODUL TERMIC Vila 18-19",44.482511,26.054779
"MODUL TERMIC Vila 2",44.479996,26.051531
"MODUL TERMIC Vila 22",44.482016,26.057045
"MODUL TERMIC Vila 23",44.483191,26.056296
"MODUL TERMIC Vila 24",44.483272,26.05686
"MODUL TERMIC Vila 25",44.482668,26.057274
"MODUL TERMIC Vila 26A",44.483229,26.057319
"MODUL TERMIC Vila 26B",44.48372,26.057633
"MODUL TERMIC Vila 27",44.482892,26.058421
"MODUL TERMIC Vila 28",44.483869,26.057957
"MODUL TERMIC Vila 29",44.483618,26.057204
"MODUL TERMIC Vila 3",44.480034,26.051088
"MODUL TERMIC Vila 30",44.482881,26.056959
"MODUL TERMIC Vila 4",44.480327,26.0512
"MODUL TERMIC Vila 45",44.450728,26.07551
"MODUL TERMIC Vila 5",44.480845,26.051813
"MODUL TERMIC Vila 6",44.480753,26.052959
"MODUL TERMIC Vila 7 Bis",44.465004,26.055769
"MODUL TERMIC Vila 7B",44.480597,26.052261
"MODUL TERMIC Vila 8",44.480969,26.051469
"MODUL TERMIC Vila 9",44.480983,26.052355
"MODUL TERMIC Witting",44.442853,26.071616
"MODUL Vila 7A",44.481123,26.052725
"MY",44.435973989097,26.170867995729
"Marinescu",44.434689,26.066986
"Mecanica Fina ",44.446273,26.133503
"Metalurgica",44.440961,26.13911
"Metalurgiei ",44.386737457202,26.114452759835
"Miciurin",44.46349,26.073685
"Mihai Bravu Vest ",44.4296585,26.1379183
"Ministerul de Chimie (Inst.Politehnic Polizu)",44.448616,26.07883
"Ministerul de Finante",44.419647,26.112575
"Modul Bl. 23 ",44.453015,26.115555
"Modul Bl. 6 Stefan cel Mare ",44.4532306,26.1010691
"Modul Bl.20",44.4549888,26.1432111
"Modul Paulescu",44.430558,26.064253
"Modul Termic - Colegiul National Octav Onicescu",44.3862695,26.1157798
"Modul Termic - Cresa Unicornul Fermecat",44.3820278,26.1013311
"Modul Termic - Grădinița Nr.225",44.3865416,26.1070864
"Modul Termic - Grădinița nr.207 - Floare Albastra",44.3814854,26.1053206
"Modul Termic - Grădinița nr.228",44.385615,26.09404
"Modul Termic - Grădinița nr.243",44.38183,26.09484
"Modul Termic - Grădinița nr.4",44.3827552,26.1051016
"Modul Termic - Grădinița nr.62",44.3832572,26.0946219
"Modul Termic - Liceul Vulcănescu",44.3847419,26.1068081
"Modul Termic - Scoala 110",44.38755,26.10175
"Modul Termic - Spitalul Alexandru Obregia ( Creșa 25 ) / Stationar de zi  ",44.3868396,26.1019417
"Modul Termic - Trident",44.38275,26.12918
"Modul Termic - Școala Gimnaziala Ionel Teodoreanu",44.38052,26.10175
"Modul Termic - Școala nr.119",44.383198,26.094632
"Modul Termic - Școala nr.129",44.3850163,26.1046421
"Modul Termic - Școala nr.133",44.3883,26.12887
"Modul Termic - Școala nr.165",44.3796615,26.0972968
"Modul Termic - Școala nr.99",44.3819968,26.1053684
"Modul Termic D13",44.481894,26.056263
"Modul Toporaşi ",44.391247,26.08617
"Moldovita",44.38171113331,26.129779720979
"Muzeul Militar ",44.441557,26.076406
"N Chibrit",44.471235,26.049255
"NEFAMILISTI",44.42721177917,26.023468217542
"Nabucului",44.42164,26.061828
"Nada Florilor ",44.461432789918,26.129386038847
"Nicolae Racotă  ",44.463146908263,26.075447858526
"Norilor",44.415164746249,26.107789867011
"O Chibrit",44.471725,26.049132
"O.P.",44.403447,26.14715
"ORANGE  (TELEKOM)",44.421919,26.037826
"Observator Astronomic",44.40622,26.1103
"Opanez ",44.461534099323,26.115513157822
"P 5 A",44.425361,26.10306
"P. M.",44.402909,26.146836
"P.D.",44.403173,26.147206
"P.D.",44.431139,26.172722
"P.Dr.",44.425109,26.176806
"P10 Foisor ",44.444023,26.127223
"P16 Mihai Bravu ",44.444994219219,26.128648841835
"P7 Foisor",44.444173277368,26.12806364211
"P7A Foisor ",44.44411,26.12809
"P8 Foisor",44.44595,26.126542
"PT ALCAZ",44.42945406203,26.004468982079
"PT IPROCHIM",44.44307,26.069872
"PT Loc. ICAB",44.4343974,26.0410397
"PT Scoala Ilioara",44.410453020198,26.158395060836
"Palatul CFR",44.444102,26.077138
"Palazul Mare",44.466562,26.060203
"Parohia Bisericii Balta Alba",44.434333,26.159944
"Perla",44.453627,26.099794
"Pieptanari",44.4044139,26.095686
"Plugarilor",44.412190063559,26.115848218678
"Poliția TF",44.448746,26.062853
"Popişteanu",44.46991257674,26.058443618095
"Posta",44.383052351322,26.114064589621
"Prasilei",44.391916643434,26.105839910673
"Primaria Sectorului 1",44.453872,26.073971
"Primăria Sectorului 6",44.446201,26.065794
"Propriu 1",44.3885859,26.1340851
"Propriu 2",44.3880869,26.1348708
"Prunaru",44.457741539554,26.054722226752
"R Grivita",44.452892,26.066208
"RATB-ETA - Autobaza Militari",44.433033,26.003878
"RATB-URAC",44.453661,26.117374
"REGIE 2",44.445941925049,26.060035
"REGIE 3",44.444904,26.058345
"REGIE 4 ",44.445792,26.05989
"ROMEXPO S.A. - ITIB 1",44.474805,26.066449
"Radu Beller",44.462775003786,26.099819753058
"Ramuri Tei ",44.4635268,26.1157015
"Razoare",44.428005,26.059298
"S.C. AMA (ELMEF PROD)",44.433996,26.049469
"S.C. BRAVO GROUP",44.426119,25.999315
"S.C. Dageco Invest S.R.L.",44.474485,26.058074
"S.C. Gersim Dinamic Real Estate S.R.L. ",44.45424,26.059706
"S.C. Informatica Feroviara S.A.",44.443752,26.078679
"S.C. PROSILG SRL",44.426657,25.978547
"S.C.CETA S.A.(VALROM)",44.426657,25.978547
"S.G.A. Ilfov-Bucureşti, Administratia Nationala Apele Romane)",44.446459,26.049077
"S.M.",44.403087,26.147665
"S1-S3",44.426368,26.140425
"S14",44.429671,26.1335993
"S6",44.4288294,26.1341874
"SC 1/2 - MODULE TERMICE",44.426918,26.046985
"SC 1/3 - MODULE TERMICE",44.426407215699,26.027352755069
"SC 11",44.4389186,26.0183566
"SC 14",44.4408224,26.0138075
"SC 2/3 - MODULE TERMICE",44.424825710129,26.027459069307
"SC 3/3 -MODULE TERMICE",44.425688835247,26.031213842144
"SC 4/3 -MODULE TERMICE",44.42381426852,26.031043593722
"SC 4/5",44.4360567,26.0229967
"SC 5/2 - MODULE TERMICE",44.424091,26.035404
"SC 6/2 - MODULE TERMICE",44.42692565918,26.036109
"SC 6/7",44.435827,26.0192828
"SC 7/2 - MODULE TERMICE",44.427324,26.041287
"SC 8/9",44.4353905,26.0160857
"SC APA NOVA- sediu COGRM",44.407111,26.135694
"SC AUTOCENTER SA",44.432907,26.000205
"SC ICPE SA",44.404884,26.139532
"SC IOR SA",44.410972,26.181806
"SC STARCONFEX ",44.407479,26.14803
"SC Unirea Shoping Center ",44.427833,26.104944
"SC.1Baba Novac",44.424383,26.147097
"SC.1Cornisa - Module Termice",44.431425,26.171295
"SC.1Dudesti",44.42064683059,26.146671467669
"SC.2Catelu-module",44.427158,26.150445
"SC.2Viisoara - Module Termice",44.42819,26.16594
"SC.3C3/1 - Module Termice",44.434949,26.163942
"SC.3Dudesti",44.420650655167,26.140884591716
"SC.4C3/2 - Module Termice",44.426114963011,26.169474887703
"SC.4Catelu",44.42891036297,26.148695015439
"SC.6C3/2 - Module Termice",44.425507801638,26.175493379008
"SC.G2 - Module Termice",44.433178642701,26.167490509867
"SC.G3 - Module Termice",44.431161346397,26.166555258132
"SERE ADP sect. 5",44.40818,26.025608
"SERE ADP sect. 6 ",44.421806,25.991825
"SERE ALPAB Ghencea",44.408655,26.026053
"SIAC-TIMB",44.462546,26.113097
"SOFTCHIM",44.442283630371,26.06697
"STUDENTI 1",44.445331,26.055902
"STUDENTI 2",44.445212,26.053908
"Sabaoani",44.3808968,26.1278384
"Sala Polivalenta",44.405366,26.110325
"Sala de Sport UTCB ",44.464046,26.121958
"Sandu Aldea",44.468388246699,26.061741277399
"Scoala Arte si Meserii",44.443659,26.172722
"Scoala Generala Nr.308 - Sala Sport",44.3857631,26.0965993
"Scoala Gimnaziala Nr.189",44.38152,26.11986
"Scoala I Teodoreanu nr.36 - Sala Sport",44.38052,26.10175
"Scoala Poligrafica",44.485171,26.059991
"Sectia 8 Politie ",44.438772,26.136102
"Secția de Poliție nr. 21",44.43664,26.02168
"Sere GRӐDINA BOTANICӐ",44.436683,26.065105
"Sere POLITEHNICA",44.440132,26.038781
"Sincai",44.414173206729,26.10609475495
"Soldat Croitoru",44.405528758357,26.067639004519
"Sora",44.44814,26.076057
"Sp. Fundeni ",44.465364,26.156158
"Spinis",44.3848738,26.0955769
"Spital Municipal",44.436346,26.071948
"Spital Victor Babes",44.426384,26.140414
"Spitalul Constantin Gorgos",44.42075,26.165306
"Spitalul Elias",44.465167,26.074533
"Spitalul Malaxa ",44.438545,26.178922
"Spitalul Militar Central",44.442386,26.073176
"Spitalul Sfantu Pantelimon ",44.441257,26.17304
"Spitalul Victor Gomoiu - Nou",44.433494,26.141762
"Stadion Giulești",44.45679,26.05584
"T.S.",44.415619,26.115967
"Teiuş",44.402295,26.057297
"Tiger Amira SRL (MADERA GRUP)",44.426682,25.999648
"Tribunal",44.428549,26.098555
"Tribunalul Bucuresti",44.427333,26.110639
"Tudor Gociu",44.373998980552,26.094622082873
"Tudor Vladimirescu",44.422236390803,26.07291749147
"U1",44.4238669,26.1383645
"U1 Avrig ",44.4461498,26.130527
"U2 Avrig ",44.4460697,26.1312127
"UM 02296",44.433835,26.050671
"UM 0230 (SAD) ",44.429629,26.026342
"UM 02574 (02456) (MApN)",44.422569,26.053464
"UM 02630",44.431677,26.054687
"UM 0276 (0333) ",44.433415,26.023301
"UM 0411-BCRMTEA",44.429837,26.043407
"UM 0575 (0456- fosta) (JAND.)",44.429629,26.026342
"UM 0780 (0350)-RAMI ",44.430341,26.047251
"UM1026(Regimentul de Gardă)",44.430458,26.056726
"UNIFARM",44.46588,26.072363
"UNITRANS SA",44.430456,25.983943
"Uioara",44.378447,26.105435
"Unitatea Militara 02122 Bucuresti",44.445202,26.072578
"Univ. Stiinte Agronom. si Med. Veterinara Buc.- Facultatea de Biotehnologii (CIOS)",44.433442,26.080721
"Universitatea Tehnica OGA",44.4665,26.141194
"Urziceni",44.38011590466,26.096506070751
"V.E.A.",44.416839,26.176948
"V.M.",44.405862,26.13574
"V.S.Sud",44.4263824,26.0952135
"VSNord ",44.427534,26.096176
"Veronica Micle ",44.450703301752,26.079921424412
"Vicina ",44.406575891751,26.072021090262
"Vila 71A",44.4374596,26.1421115
"Youth Residence ",44.406861,26.14675
"Z.A.",44.406389,26.163056
"ZAGANESCU",44.446277618408,26.0543613
"Ziduri Mosi ",44.452143,26.127896
"bloc 1, bloc 2 (cod PT: 50039)",44.420016,26.06743
"Școala Gimnazială ,,Nicolae Titulescu”",44.45277,26.07649
"Școala Gimnazială Nr. 163",44.46198,26.04565
"Școala Gimnazială Regina Maria nr. 198",44.43696,26.01422
