level,sector,pt_name,cause_class,slip_bucket,hits,n
pt_cause_slip,3,PT Scoala Ilioara,breakdown,1,7,13
pt_cause_slip,3,PT Scoala Ilioara,breakdown,2,4,7
pt_cause_slip,3,PT Scoala Ilioara,breakdown,3+,2,13
pt_cause_slip,3,PT Scoala Ilioara,maneuvers,3+,1,1
pt_cause_slip,3,PT Scoala Ilioara,missing_params,0,0,8
pt_cause_slip,3,PT Scoala Ilioara,missing_params,1,5,8
pt_cause_slip,3,PT Scoala Ilioara,missing_params,2,2,2
pt_cause_slip,3,PT Scoala Ilioara,planned_works,0,1,5
pt_cause_slip,3,PT Scoala Ilioara,planned_works,1,1,2
pt_cause_slip,3,PT Scoala Ilioara,planned_works,2,0,2
pt_cause_slip,3,PT Scoala Ilioara,planned_works,3+,1,1
pt_cause_slip,3,PT Scoala Ilioara - Partial,breakdown,0,2,2
pt_cause_slip,3,Parohia Bisericii Balta Alba,maneuvers,3+,1,1
pt_cause_slip,3,Parohia Bisericii Balta Alba,missing_params,0,0,2
pt_cause_slip,3,Parohia Bisericii Balta Alba,missing_params,1,2,2
pt_cause_slip,3,Parohia Bisericii Balta Alba,planned_works,0,0,1
pt_cause_slip,3,Parohia Bisericii Balta Alba,planned_works,1,0,1
pt_cause_slip,3,Parohia Bisericii Balta Alba,planned_works,2,0,1
pt_cause_slip,3,Pavel Maria,breakdown,0,2,4
pt_cause_slip,3,Pavel Maria,breakdown,1,0,2
pt_cause_slip,3,Pavel Maria,breakdown,2,0,2
pt_cause_slip,3,Pavel Maria,breakdown,3+,2,2
pt_cause_slip,3,Pega Dumitru,breakdown,0,2,7
pt_cause_slip,3,Pega Dumitru,breakdown,1,0,4
pt_cause_slip,3,Pega Dumitru,breakdown,2,0,4
pt_cause_slip,3,Pega Dumitru,breakdown,3+,2,6
pt_cause_slip,3,Romaqua GRUP SA,maneuvers,3+,1,1
pt_cause_slip,3,Romaqua GRUP SA,planned_works,0,0,1
pt_cause_slip,3,Romaqua GRUP SA,planned_works,1,0,1
pt_cause_slip,3,Romaqua GRUP SA,planned_works,2,0,1
pt_cause_slip,3,S.M.,breakdown,0,3,14
pt_cause_slip,3,S.M.,breakdown,1,4,6
pt_cause_slip,3,S.M.,breakdown,2,2,2
pt_cause_slip,3,S.M.,maneuvers,3+,0,3
pt_cause_slip,3,S.M.,missing_params,1,2,2
pt_cause_slip,3,S.M.,other,0,0,2
pt_cause_slip,3,S.M.,planned_works,0,2,4
pt_cause_slip,3,S.M.,planned_works,1,0,2
pt_cause_slip,3,S.M.,planned_works,2,0,2
pt_cause_slip,3,S.M.,planned_works,3+,0,9
pt_cause_slip,3,S1-S3,balancing,0,2,8
pt_cause_slip,3,S1-S3,balancing,1,5,7
pt_cause_slip,3,S1-S3,balancing,2,0,1
pt_cause_slip,3,S1-S3,balancing,3+,4,7
pt_cause_slip,3,S1-S3,breakdown,0,13,33
pt_cause_slip,3,S1-S3,breakdown,1,9,17
pt_cause_slip,3,S1-S3,breakdown,2,0,2
pt_cause_slip,3,S1-S3,breakdown,3+,1,9
pt_cause_slip,3,S1-S3,maneuvers,3+,1,1
pt_cause_slip,3,S1-S3,missing_params,0,2,34
pt_cause_slip,3,S1-S3,missing_params,1,10,19
pt_cause_slip,3,S1-S3,missing_params,2,4,6
pt_cause_slip,3,S1-S3,missing_params,3+,1,1
pt_cause_slip,3,S1-S3,other,0,4,6
pt_cause_slip,3,S1-S3,other,2,0,1
pt_cause_slip,3,S1-S3,other,3+,0,1
pt_cause_slip,3,S1-S3,planned_works,0,11,18
pt_cause_slip,3,S1-S3,planned_works,1,0,3
pt_cause_slip,3,S1-S3,planned_works,2,1,3
pt_cause_slip,3,S1-S3,planned_works,3+,1,1
pt_cause_slip,3,S14,balancing,0,11,20
pt_cause_slip,3,S14,balancing,1,5,8
pt_cause_slip,3,S14,balancing,2,3,4
pt_cause_slip,3,S14,balancing,3+,3,3
pt_cause_slip,3,S14,breakdown,0,22,56
pt_cause_slip,3,S14,breakdown,1,11,20
pt_cause_slip,3,S14,breakdown,2,5,10
pt_cause_slip,3,S14,breakdown,3+,4,10
pt_cause_slip,3,S14,maneuvers,1,0,1
pt_cause_slip,3,S14,maneuvers,2,1,1
pt_cause_slip,3,S14,missing_params,0,21,51
pt_cause_slip,3,S14,missing_params,1,11,24
pt_cause_slip,3,S14,missing_params,2,3,6
pt_cause_slip,3,S14,missing_params,3+,2,10
pt_cause_slip,3,S14,other,0,2,6
pt_cause_slip,3,S14,other,1,1,2
pt_cause_slip,3,S14,other,2,0,1
pt_cause_slip,3,S14,other,3+,1,1
pt_cause_slip,3,S14,planned_works,0,2,10
pt_cause_slip,3,S14,planned_works,1,2,2
pt_cause_slip,3,S14,planned_works,3+,0,1
pt_cause_slip,3,S14 - Partial,breakdown,0,2,5
pt_cause_slip,3,S14 - Partial,other,0,1,1
pt_cause_slip,3,S6,balancing,0,16,30
pt_cause_slip,3,S6,balancing,1,5,13
pt_cause_slip,3,S6,balancing,2,5,10
pt_cause_slip,3,S6,balancing,3+,3,27
pt_cause_slip,3,S6,breakdown,0,19,41
pt_cause_slip,3,S6,breakdown,1,11,19
pt_cause_slip,3,S6,breakdown,2,3,8
pt_cause_slip,3,S6,breakdown,3+,3,7
pt_cause_slip,3,S6,missing_params,0,19,58
pt_cause_slip,3,S6,missing_params,1,12,34
pt_cause_slip,3,S6,missing_params,2,5,9
pt_cause_slip,3,S6,missing_params,3+,1,7
pt_cause_slip,3,S6,other,0,2,6
pt_cause_slip,3,S6,other,1,0,2
pt_cause_slip,3,S6,other,2,0,1
pt_cause_slip,3,S6,planned_works,0,8,14
pt_cause_slip,3,S6,planned_works,1,1,3
pt_cause_slip,3,SC APA NOVA- sediu COGRM,breakdown,0,2,5
pt_cause_slip,3,SC APA NOVA- sediu COGRM,maneuvers,3+,0,3
pt_cause_slip,3,SC APA NOVA- sediu COGRM,missing_params,0,0,2
pt_cause_slip,3,SC APA NOVA- sediu COGRM,missing_params,1,2,2
pt_cause_slip,3,SC APA NOVA- sediu COGRM,planned_works,0,0,1
pt_cause_slip,3,SC APA NOVA- sediu COGRM,planned_works,1,0,1
pt_cause_slip,3,SC APA NOVA- sediu COGRM,planned_works,2,0,1
pt_cause_slip,3,SC APA NOVA- sediu COGRM,planned_works,3+,0,8
pt_cause_slip,3,SC Apa Nova - PT 20 Pantelimon,breakdown,0,0,2
pt_cause_slip,3,SC Apa Nova - PT 20 Pantelimon,breakdown,1,2,2
pt_cause_slip,3,SC BILAL MOTORS,breakdown,0,4,4
pt_cause_slip,3,SC BILAL MOTORS,maneuvers,3+,1,1
pt_cause_slip,3,SC BILAL MOTORS,planned_works,0,0,1
pt_cause_slip,3,SC BILAL MOTORS,planned_works,1,0,1
pt_cause_slip,3,SC BILAL MOTORS,planned_works,2,0,1
pt_cause_slip,3,SC ICPE SA,breakdown,0,12,24
pt_cause_slip,3,SC ICPE SA,breakdown,1,4,10
pt_cause_slip,3,SC ICPE SA,breakdown,2,2,4
pt_cause_slip,3,SC ICPE SA,breakdown,3+,2,2
pt_cause_slip,3,SC ICPE SA,maneuvers,3+,1,2
pt_cause_slip,3,SC ICPE SA,missing_params,0,0,2
pt_cause_slip,3,SC ICPE SA,missing_params,1,2,2
pt_cause_slip,3,SC ICPE SA,planned_works,0,2,3
pt_cause_slip,3,SC ICPE SA,planned_works,1,0,1
pt_cause_slip,3,SC ICPE SA,planned_works,2,0,1
pt_cause_slip,3,SC IOR SA,balancing,0,0,1
pt_cause_slip,3,SC IOR SA,balancing,3+,0,4
pt_cause_slip,3,SC IOR SA,breakdown,0,47,69
pt_cause_slip,3,SC IOR SA,breakdown,1,11,19
pt_cause_slip,3,SC IOR SA,breakdown,2,7,8
pt_cause_slip,3,SC IOR SA,breakdown,3+,1,12
pt_cause_slip,3,SC IOR SA,missing_params,0,0,1
pt_cause_slip,3,SC IOR SA,missing_params,1,1,3
pt_cause_slip,3,SC IOR SA,missing_params,2,2,2
pt_cause_slip,3,SC IOR SA,planned_works,0,1,3
pt_cause_slip,3,SC IOR SA,planned_works,1,1,2
pt_cause_slip,3,SC IOR SA,planned_works,2,0,1
pt_cause_slip,3,SC STARCONFEX,maneuvers,3+,1,2
pt_cause_slip,3,SC STARCONFEX,missing_params,0,0,2
pt_cause_slip,3,SC STARCONFEX,missing_params,1,2,2
pt_cause_slip,3,SC STARCONFEX,planned_works,0,0,1
pt_cause_slip,3,SC STARCONFEX,planned_works,1,0,1
pt_cause_slip,3,SC STARCONFEX,planned_works,2,0,1
pt_cause_slip,3,SC Unirea Shoping Center,breakdown,0,7,9
pt_cause_slip,3,SC Unirea Shoping Center,breakdown,1,2,2
pt_cause_slip,3,SC Unirea Shoping Center,missing_params,0,0,2
pt_cause_slip,3,SC Unirea Shoping Center,missing_params,1,2,2
pt_cause_slip,3,SC Unirea Shoping Center,planned_works,0,0,1
pt_cause_slip,3,SC VITAN TOWER,maneuvers,3+,1,1
pt_cause_slip,3,SC VITAN TOWER,planned_works,0,0,1
pt_cause_slip,3,SC VITAN TOWER,planned_works,1,0,1
pt_cause_slip,3,SC VITAN TOWER,planned_works,2,0,1
pt_cause_slip,3,SC.1Baba Novac,balancing,0,3,13
pt_cause_slip,3,SC.1Baba Novac,balancing,1,2,6
pt_cause_slip,3,SC.1Baba Novac,balancing,2,4,6
pt_cause_slip,3,SC.1Baba Novac,balancing,3+,4,18
pt_cause_slip,3,SC.1Baba Novac,breakdown,0,29,50
pt_cause_slip,3,SC.1Baba Novac,breakdown,1,3,18
pt_cause_slip,3,SC.1Baba Novac,breakdown,2,2,6
pt_cause_slip,3,SC.1Baba Novac,breakdown,3+,6,27
pt_cause_slip,3,SC.1Baba Novac,maneuvers,3+,0,1
pt_cause_slip,3,SC.1Baba Novac,missing_params,0,17,48
pt_cause_slip,3,SC.1Baba Novac,missing_params,1,9,37
pt_cause_slip,3,SC.1Baba Novac,missing_params,2,8,24
pt_cause_slip,3,SC.1Baba Novac,missing_params,3+,9,27
pt_cause_slip,3,SC.1Baba Novac,other,0,2,5
pt_cause_slip,3,SC.1Baba Novac,other,1,1,3
pt_cause_slip,3,SC.1Baba Novac,other,2,0,2
pt_cause_slip,3,SC.1Baba Novac,planned_works,0,3,5
pt_cause_slip,3,SC.1Baba Novac,planned_works,1,0,1
pt_cause_slip,3,SC.1Baba Novac,planned_works,2,0,1
pt_cause_slip,3,SC.1Baba Novac,planned_works,3+,0,2
pt_cause_slip,3,SC.1Baba Novac - Partial,breakdown,0,6,18
pt_cause_slip,3,SC.1Baba Novac - Partial,breakdown,1,1,3
pt_cause_slip,3,SC.1Baba Novac - Partial,breakdown,2,0,2
pt_cause_slip,3,SC.1Baba Novac - Partial,breakdown,3+,1,1
pt_cause_slip,3,SC.1Baba Novac - Partial,other,0,6,23
pt_cause_slip,3,SC.1Baba Novac - Partial,other,1,5,9
pt_cause_slip,3,SC.1Baba Novac - Partial,other,2,2,3
pt_cause_slip,3,SC.1Baba Novac - Partial,other,3+,3,5
pt_cause_slip,3,SC.1Baba Novac - Partial,planned_works,0,21,68
pt_cause_slip,3,SC.1Baba Novac - Partial,planned_works,1,3,21
pt_cause_slip,3,SC.1Baba Novac - Partial,planned_works,2,2,6
pt_cause_slip,3,SC.1Baba Novac - Partial,planned_works,3+,0,2
pt_cause_slip,3,SC.1Cornisa,balancing,0,0,1
pt_cause_slip,3,SC.1Cornisa,breakdown,0,14,30
pt_cause_slip,3,SC.1Cornisa,breakdown,1,9,14
pt_cause_slip,3,SC.1Cornisa,breakdown,2,6,6
pt_cause_slip,3,SC.1Cornisa,missing_params,0,4,13
pt_cause_slip,3,SC.1Cornisa,missing_params,1,4,8
pt_cause_slip,3,SC.1Cornisa,missing_params,2,0,1
pt_cause_slip,3,SC.1Cornisa,missing_params,3+,2,3
pt_cause_slip,3,SC.1Cornisa,other,0,0,4
pt_cause_slip,3,SC.1Cornisa,other,1,3,3
pt_cause_slip,3,SC.1Cornisa,planned_works,0,1,3
pt_cause_slip,3,SC.1Cornisa,planned_works,1,0,1
pt_cause_slip,3,SC.1Cornisa,planned_works,2,0,1
pt_cause_slip,3,SC.1Cornisa,planned_works,3+,1,1
pt_cause_slip,3,SC.1Cornisa - Module Termice,balancing,0,4,9
pt_cause_slip,3,SC.1Cornisa - Module Termice,balancing,1,2,5
pt_cause_slip,3,SC.1Cornisa - Module Termice,balancing,2,1,3
pt_cause_slip,3,SC.1Cornisa - Module Termice,balancing,3+,5,13
pt_cause_slip,3,SC.1Cornisa - Module Termice,breakdown,0,3,15
pt_cause_slip,3,SC.1Cornisa - Module Termice,breakdown,1,2,8
pt_cause_slip,3,SC.1Cornisa - Module Termice,breakdown,2,1,4
pt_cause_slip,3,SC.1Cornisa - Module Termice,breakdown,3+,3,8
pt_cause_slip,3,SC.1Cornisa - Module Termice,missing_params,0,3,13
pt_cause_slip,3,SC.1Cornisa - Module Termice,missing_params,1,2,8
pt_cause_slip,3,SC.1Cornisa - Module Termice,missing_params,2,1,8
pt_cause_slip,3,SC.1Cornisa - Module Termice,missing_params,3+,1,17
pt_cause_slip,3,SC.1Cornisa - Module Termice - Partial,breakdown,0,3,7
pt_cause_slip,3,SC.1Cornisa - Module Termice - Partial,breakdown,1,0,1
pt_cause_slip,3,SC.1Cornisa - Module Termice - Partial,other,0,0,1
pt_cause_slip,3,SC.1Cornisa - Module Termice - Partial,planned_works,0,5,19
pt_cause_slip,3,SC.1Cornisa - Partial,breakdown,0,2,16
pt_cause_slip,3,SC.1Cornisa - Partial,breakdown,1,1,1
pt_cause_slip,3,SC.1Cornisa - Partial,other,0,3,10
pt_cause_slip,3,SC.1Cornisa - Partial,planned_works,0,3,30
pt_cause_slip,3,SC.1Cornisa - Partial,planned_works,1,0,8
pt_cause_slip,3,SC.1Dudesti,balancing,0,5,14
pt_cause_slip,3,SC.1Dudesti,balancing,1,1,4
pt_cause_slip,3,SC.1Dudesti,balancing,2,2,4
pt_cause_slip,3,SC.1Dudesti,balancing,3+,1,12
pt_cause_slip,3,SC.1Dudesti,breakdown,0,30,50
pt_cause_slip,3,SC.1Dudesti,breakdown,1,3,17
pt_cause_slip,3,SC.1Dudesti,breakdown,2,1,7
pt_cause_slip,3,SC.1Dudesti,breakdown,3+,6,22
pt_cause_slip,3,SC.1Dudesti,maneuvers,3+,0,1
pt_cause_slip,3,SC.1Dudesti,missing_params,0,12,35
pt_cause_slip,3,SC.1Dudesti,missing_params,1,10,25
pt_cause_slip,3,SC.1Dudesti,missing_params,2,5,9
pt_cause_slip,3,SC.1Dudesti,missing_params,3+,2,5
pt_cause_slip,3,SC.1Dudesti,other,0,0,11
pt_cause_slip,3,SC.1Dudesti,other,1,2,6
pt_cause_slip,3,SC.1Dudesti,other,2,0,2
pt_cause_slip,3,SC.1Dudesti,planned_works,0,4,8
pt_cause_slip,3,SC.1Dudesti,planned_works,1,1,2
pt_cause_slip,3,SC.1Dudesti,planned_works,2,0,1
pt_cause_slip,3,SC.1Dudesti,planned_works,3+,0,3
pt_cause_slip,3,SC.1Dudesti - Partial,breakdown,0,18,62
pt_cause_slip,3,SC.1Dudesti - Partial,breakdown,1,7,17
pt_cause_slip,3,SC.1Dudesti - Partial,breakdown,2,2,8
pt_cause_slip,3,SC.1Dudesti - Partial,other,0,10,32
pt_cause_slip,3,SC.1Dudesti - Partial,other,1,3,14
pt_cause_slip,3,SC.1Dudesti - Partial,other,2,0,5
pt_cause_slip,3,SC.1Dudesti - Partial,planned_works,0,21,86
pt_cause_slip,3,SC.1Dudesti - Partial,planned_works,1,9,23
pt_cause_slip,3,SC.1Dudesti - Partial,planned_works,2,2,11
pt_cause_slip,3,SC.1Dudesti - Partial,planned_works,3+,1,9
pt_cause_slip,3,SC.2Catelu,balancing,0,0,5
pt_cause_slip,3,SC.2Catelu,balancing,1,1,3
pt_cause_slip,3,SC.2Catelu,balancing,2,0,1
pt_cause_slip,3,SC.2Catelu,balancing,3+,0,5
pt_cause_slip,3,SC.2Catelu,breakdown,0,18,24
pt_cause_slip,3,SC.2Catelu,breakdown,1,3,6
pt_cause_slip,3,SC.2Catelu,breakdown,2,2,3
pt_cause_slip,3,SC.2Catelu,breakdown,3+,2,6
pt_cause_slip,3,SC.2Catelu,maneuvers,3+,0,1
pt_cause_slip,3,SC.2Catelu,missing_params,0,3,15
pt_cause_slip,3,SC.2Catelu,missing_params,1,5,14
pt_cause_slip,3,SC.2Catelu,missing_params,2,3,5
pt_cause_slip,3,SC.2Catelu,missing_params,3+,0,1
pt_cause_slip,3,SC.2Catelu,other,0,0,3
pt_cause_slip,3,SC.2Catelu,other,1,0,3
pt_cause_slip,3,SC.2Catelu,other,2,0,2
pt_cause_slip,3,SC.2Catelu,planned_works,0,9,13
pt_cause_slip,3,SC.2Catelu,planned_works,1,0,1
pt_cause_slip,3,SC.2Catelu,planned_works,2,0,2
pt_cause_slip,3,SC.2Catelu,planned_works,3+,1,4
pt_cause_slip,3,SC.2Catelu - Partial,breakdown,0,4,5
pt_cause_slip,3,SC.2Catelu - Partial,breakdown,1,0,1
pt_cause_slip,3,SC.2Catelu - Partial,missing_params,0,0,1
pt_cause_slip,3,SC.2Catelu - Partial,missing_params,1,0,1
pt_cause_slip,3,SC.2Catelu - Partial,other,0,4,8
pt_cause_slip,3,SC.2Catelu - Partial,other,1,1,3
pt_cause_slip,3,SC.2Catelu - Partial,planned_works,0,2,17
pt_cause_slip,3,SC.2Catelu - Partial,planned_works,1,1,3
pt_cause_slip,3,SC.2Catelu-module,balancing,0,1,4
pt_cause_slip,3,SC.2Catelu-module,balancing,1,1,2
pt_cause_slip,3,SC.2Catelu-module,balancing,2,2,2
pt_cause_slip,3,SC.2Catelu-module,balancing,3+,1,4
pt_cause_slip,3,SC.2Catelu-module,breakdown,0,1,8
pt_cause_slip,3,SC.2Catelu-module,breakdown,1,0,7
pt_cause_slip,3,SC.2Catelu-module,breakdown,2,0,5
pt_cause_slip,3,SC.2Catelu-module,breakdown,3+,2,4
pt_cause_slip,3,SC.2Catelu-module,missing_params,0,4,11
pt_cause_slip,3,SC.2Catelu-module,missing_params,1,3,9
pt_cause_slip,3,SC.2Catelu-module,missing_params,2,1,4
pt_cause_slip,3,SC.2Catelu-module,missing_params,3+,3,4
pt_cause_slip,3,SC.2Catelu-module,planned_works,0,2,2
pt_cause_slip,3,SC.2Catelu-module - Partial,breakdown,0,0,1
pt_cause_slip,3,SC.2Catelu-module - Partial,breakdown,1,0,1
pt_cause_slip,3,SC.2Catelu-module - Partial,other,0,1,1
pt_cause_slip,3,SC.2Catelu-module - Partial,planned_works,0,6,12
pt_cause_slip,3,SC.2Catelu-module - Partial,planned_works,1,3,3
pt_cause_slip,3,SC.2Viisoara,breakdown,0,12,16
pt_cause_slip,3,SC.2Viisoara,breakdown,1,7,9
pt_cause_slip,3,SC.2Viisoara,breakdown,2,2,2
pt_cause_slip,3,SC.2Viisoara,missing_params,0,1,7
pt_cause_slip,3,SC.2Viisoara,missing_params,1,2,6
pt_cause_slip,3,SC.2Viisoara,missing_params,2,0,1
pt_cause_slip,3,SC.2Viisoara,missing_params,3+,0,1
pt_cause_slip,3,SC.2Viisoara,other,0,2,5
pt_cause_slip,3,SC.2Viisoara,other,1,3,3
pt_cause_slip,3,SC.2Viisoara,planned_works,0,0,2
pt_cause_slip,3,SC.2Viisoara,planned_works,1,0,1
pt_cause_slip,3,SC.2Viisoara,planned_works,2,0,1
pt_cause_slip,3,SC.2Viisoara,planned_works,3+,1,1
pt_cause_slip,3,SC.2Viisoara - Module Termice,balancing,0,3,9
pt_cause_slip,3,SC.2Viisoara - Module Termice,balancing,1,6,8
pt_cause_slip,3,SC.2Viisoara - Module Termice,balancing,2,0,2
pt_cause_slip,3,SC.2Viisoara - Module Termice,balancing,3+,3,11
pt_cause_slip,3,SC.2Viisoara - Module Termice,breakdown,0,2,12
pt_cause_slip,3,SC.2Viisoara - Module Termice,breakdown,1,0,6
pt_cause_slip,3,SC.2Viisoara - Module Termice,breakdown,2,1,4
pt_cause_slip,3,SC.2Viisoara - Module Termice,breakdown,3+,0,4
pt_cause_slip,3,SC.2Viisoara - Module Termice,missing_params,0,2,12
pt_cause_slip,3,SC.2Viisoara - Module Termice,missing_params,1,4,8
pt_cause_slip,3,SC.2Viisoara - Module Termice,missing_params,2,4,7
pt_cause_slip,3,SC.2Viisoara - Module Termice,missing_params,3+,2,6
pt_cause_slip,3,SC.2Viisoara - Module Termice - Partial,breakdown,0,0,3
pt_cause_slip,3,SC.2Viisoara - Module Termice - Partial,breakdown,1,0,2
pt_cause_slip,3,SC.2Viisoara - Module Termice - Partial,planned_works,0,6,10
pt_cause_slip,3,SC.2Viisoara - Partial,breakdown,0,1,8
pt_cause_slip,3,SC.2Viisoara - Partial,breakdown,1,0,1
pt_cause_slip,3,SC.2Viisoara - Partial,other,0,0,8
pt_cause_slip,3,SC.2Viisoara - Partial,other,1,0,2
pt_cause_slip,3,SC.2Viisoara - Partial,planned_works,0,1,17
pt_cause_slip,3,SC.2Viisoara - Partial,planned_works,1,1,3
pt_cause_slip,3,SC.3C3/1,balancing,3+,1,1
pt_cause_slip,3,SC.3C3/1,breakdown,0,16,21
pt_cause_slip,3,SC.3C3/1,breakdown,1,9,10
pt_cause_slip,3,SC.3C3/1,breakdown,2,2,3
pt_cause_slip,3,SC.3C3/1,breakdown,3+,1,5
pt_cause_slip,3,SC.3C3/1,maneuvers,3+,1,1
pt_cause_slip,3,SC.3C3/1,missing_params,0,1,9
pt_cause_slip,3,SC.3C3/1,missing_params,1,3,8
pt_cause_slip,3,SC.3C3/1,missing_params,2,2,3
pt_cause_slip,3,SC.3C3/1,missing_params,3+,1,1
pt_cause_slip,3,SC.3C3/1,other,0,1,1
pt_cause_slip,3,SC.3C3/1,other,1,0,1
pt_cause_slip,3,SC.3C3/1,other,2,0,1
pt_cause_slip,3,SC.3C3/1,planned_works,0,0,4
pt_cause_slip,3,SC.3C3/1,planned_works,1,1,3
pt_cause_slip,3,SC.3C3/1,planned_works,2,2,3
pt_cause_slip,3,SC.3C3/1,planned_works,3+,1,1
pt_cause_slip,3,SC.3C3/1 - Module Termice,balancing,0,2,4
pt_cause_slip,3,SC.3C3/1 - Module Termice,balancing,1,2,4
pt_cause_slip,3,SC.3C3/1 - Module Termice,balancing,2,1,2
pt_cause_slip,3,SC.3C3/1 - Module Termice,balancing,3+,3,10
pt_cause_slip,3,SC.3C3/1 - Module Termice,breakdown,0,11,25
pt_cause_slip,3,SC.3C3/1 - Module Termice,breakdown,1,7,16
pt_cause_slip,3,SC.3C3/1 - Module Termice,breakdown,2,1,6
pt_cause_slip,3,SC.3C3/1 - Module Termice,breakdown,3+,2,6
pt_cause_slip,3,SC.3C3/1 - Module Termice,missing_params,0,3,10
pt_cause_slip,3,SC.3C3/1 - Module Termice,missing_params,1,1,5
pt_cause_slip,3,SC.3C3/1 - Module Termice,missing_params,2,4,7
pt_cause_slip,3,SC.3C3/1 - Module Termice,missing_params,3+,1,7
pt_cause_slip,3,SC.3C3/1 - Module Termice,other,0,1,3
pt_cause_slip,3,SC.3C3/1 - Module Termice,other,1,2,2
pt_cause_slip,3,SC.3C3/1 - Module Termice - Partial,breakdown,0,1,2
pt_cause_slip,3,SC.3C3/1 - Module Termice - Partial,breakdown,1,1,1
pt_cause_slip,3,SC.3C3/1 - Module Termice - Partial,other,0,0,3
pt_cause_slip,3,SC.3C3/1 - Module Termice - Partial,planned_works,0,0,8
pt_cause_slip,3,SC.3C3/1 - Partial,breakdown,0,2,7
pt_cause_slip,3,SC.3C3/1 - Partial,breakdown,1,0,1
pt_cause_slip,3,SC.3C3/1 - Partial,other,0,5,10
pt_cause_slip,3,SC.3C3/1 - Partial,other,1,0,1
pt_cause_slip,3,SC.3C3/1 - Partial,planned_works,0,0,20
pt_cause_slip,3,SC.3C3/1 - Partial,planned_works,1,2,2
pt_cause_slip,3,SC.3Dudesti,balancing,0,2,11
pt_cause_slip,3,SC.3Dudesti,balancing,1,2,4
pt_cause_slip,3,SC.3Dudesti,balancing,2,2,2
pt_cause_slip,3,SC.3Dudesti,balancing,3+,2,10
pt_cause_slip,3,SC.3Dudesti,breakdown,0,32,48
pt_cause_slip,3,SC.3Dudesti,breakdown,1,7,16
pt_cause_slip,3,SC.3Dudesti,breakdown,2,2,6
pt_cause_slip,3,SC.3Dudesti,breakdown,3+,4,26
pt_cause_slip,3,SC.3Dudesti,maneuvers,3+,0,1
pt_cause_slip,3,SC.3Dudesti,missing_params,0,9,37
pt_cause_slip,3,SC.3Dudesti,missing_params,1,8,29
pt_cause_slip,3,SC.3Dudesti,missing_params,2,5,17
pt_cause_slip,3,SC.3Dudesti,missing_params,3+,8,32
pt_cause_slip,3,SC.3Dudesti,other,0,0,4
pt_cause_slip,3,SC.3Dudesti,other,1,0,2
pt_cause_slip,3,SC.3Dudesti,other,2,0,2
pt_cause_slip,3,SC.3Dudesti,planned_works,0,2,7
pt_cause_slip,3,SC.3Dudesti,planned_works,1,1,2
pt_cause_slip,3,SC.3Dudesti,planned_works,2,0,1
pt_cause_slip,3,SC.3Dudesti,planned_works,3+,2,4
pt_cause_slip,3,SC.3Dudesti - Partial,balancing,2,0,4
pt_cause_slip,3,SC.3Dudesti - Partial,breakdown,0,5,18
pt_cause_slip,3,SC.3Dudesti - Partial,breakdown,1,0,1
pt_cause_slip,3,SC.3Dudesti - Partial,breakdown,3+,0,2
pt_cause_slip,3,SC.3Dudesti - Partial,missing_params,0,1,6
pt_cause_slip,3,SC.3Dudesti - Partial,missing_params,1,2,5
pt_cause_slip,3,SC.3Dudesti - Partial,missing_params,2,0,1
pt_cause_slip,3,SC.3Dudesti - Partial,missing_params,3+,1,3
pt_cause_slip,3,SC.3Dudesti - Partial,other,0,2,19
pt_cause_slip,3,SC.3Dudesti - Partial,other,1,4,12
pt_cause_slip,3,SC.3Dudesti - Partial,other,2,0,2
pt_cause_slip,3,SC.3Dudesti - Partial,other,3+,0,6
pt_cause_slip,3,SC.3Dudesti - Partial,planned_works,0,12,30
pt_cause_slip,3,SC.3Dudesti - Partial,planned_works,1,2,6
pt_cause_slip,3,SC.3Dudesti - Partial,planned_works,2,0,1
pt_cause_slip,3,SC.3Dudesti - Partial,planned_works,3+,3,8
pt_cause_slip,3,SC.4C3/2,balancing,0,0,1
pt_cause_slip,3,SC.4C3/2,breakdown,0,17,23
pt_cause_slip,3,SC.4C3/2,breakdown,1,8,8
pt_cause_slip,3,SC.4C3/2,breakdown,2,3,3
pt_cause_slip,3,SC.4C3/2,missing_params,0,1,7
pt_cause_slip,3,SC.4C3/2,missing_params,1,2,6
pt_cause_slip,3,SC.4C3/2,missing_params,2,0,1
pt_cause_slip,3,SC.4C3/2,missing_params,3+,0,1
pt_cause_slip,3,SC.4C3/2,other,0,1,4
pt_cause_slip,3,SC.4C3/2,other,1,3,3
pt_cause_slip,3,SC.4C3/2,planned_works,0,0,2
pt_cause_slip,3,SC.4C3/2,planned_works,1,0,1
pt_cause_slip,3,SC.4C3/2,planned_works,2,0,1
pt_cause_slip,3,SC.4C3/2,planned_works,3+,1,1
pt_cause_slip,3,SC.4C3/2 - Module Termice,balancing,0,3,9
pt_cause_slip,3,SC.4C3/2 - Module Termice,balancing,1,6,9
pt_cause_slip,3,SC.4C3/2 - Module Termice,balancing,2,1,3
pt_cause_slip,3,SC.4C3/2 - Module Termice,balancing,3+,3,8
pt_cause_slip,3,SC.4C3/2 - Module Termice,breakdown,0,1,9
pt_cause_slip,3,SC.4C3/2 - Module Termice,breakdown,1,0,5
pt_cause_slip,3,SC.4C3/2 - Module Termice,breakdown,2,0,3
pt_cause_slip,3,SC.4C3/2 - Module Termice,breakdown,3+,0,4
